result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
434	“logical layer” site:mhgoldberg.com/blog/2006/03/net-neutrality-or-open-access.html	n/a	n/a	n/a	n/a		
435	“logical layer” site:zdnetasia.com/insight/internet/0,39044877,62057309,00.htm	n/a	n/a	n/a	n/a		
436	“logical layer” site:democraticmedia.ca/netneutrality	n/a	n/a	n/a	n/a		
437	“logical layer” site:digitaldaily.allthingsd.com/20091023/mccain-gets-mavericky-on-net-neutrality	n/a	n/a	n/a	n/a		
438	“logical layer” site:huffingtonpost.com/adam-green/mike-mccurry-hurting-t_b_20216.html	n/a	n/a	n/a	n/a		
439	“logical layer” site:isen.com/blog/2007/10/why-net-neutrality-law-is-not-enough.html	n/a	n/a	n/a	n/a		
440	“logical layer” site:v3.co.uk/vnunet/news/2193214/ftc-abandons-net-neutrality	n/a	n/a	n/a	n/a		
441	“logical layer” site:cio.com/article/502574/Report_FCC_Will_Formalize_Net_Neutrality_Rule	n/a	n/a	n/a	n/a		
442	“logical layer” site:openinternet.gov/read-speech.html	n/a	n/a	n/a	n/a		
443	“logical layer” site:ecommercetimes.com/rsstory/68927.html	n/a	n/a	n/a	n/a		
444	“logical layer” site:inc.com/news/articles/2009/09/net.html	n/a	n/a	n/a	n/a		
445	“logical layer” site:digitaldaily.allthingsd.com/20090921/net-neutrality-fcc-chairman-julius-genachowskis-speech-in-full	n/a	n/a	n/a	n/a		
446	“logical layer” site:enterprisenetworkingplanet.com/news/article.php/3851946	n/a	n/a	n/a	n/a		
447	“logical layer” site:helium.com/items/1423651-net-neutrality-internet-regulation	n/a	n/a	n/a	n/a		
448	“logical layer” site:helium.com/channels/520-Internet-Access-Providers	n/a	n/a	n/a	n/a		
449	“logical layer” site:4g-wirelessevolution.tmcnet.com/broadband-stimulus/topics/broadband-stimulus/articles/62478-broadband-stimulus-fuels-net-neutrality-debate-acme-packet.htm	n/a	n/a	n/a	n/a		
450	“logical layer” site:lauren.vortex.com/archive/000627.html	n/a	n/a	n/a	n/a		
451	“logical layer” site:americanthinker.com/2009/11/net_neutrality_nets_out_to_gov.html	n/a	n/a	n/a	n/a		
452	“logical layer” site:laquadrature.net/Net_neutrality	n/a	n/a	n/a	n/a		
453	“logical layer” site:unionsquareventures.com/2006/07/through-the-loo-1.php	n/a	n/a	n/a	n/a		
454	“logical layer” site:eponymouspickle.blogspot.com/2009/12/net-neutrality-and-tech-implications.html	n/a	n/a	n/a	n/a		
455	“logical layer” site:internetnews.com/government/article.php/3845416	n/a	n/a	n/a	n/a		
456	“logical layer” site:fiercebroadbandwireless.com/story/2009-year-review-net-neutrality-fight-begins/2009-12-18	n/a	n/a	n/a	n/a		
457	“logical layer” site:networkworld.com/news/2009/092109-genachowski-net-neutrality-speech.html?fsrc=netflash-rss	n/a	n/a	n/a	n/a		
458	“content layer” site:amazon.com/Virtual-Freedom-Neutrality-Internet-Stanford/dp/0804763852	n/a	n/a	n/a	n/a		
459	“content layer” site:petelumbis.org/blog/?p=1197	n/a	n/a	n/a	n/a		
460	“content layer” site:nycbroadband.blogspot.com/2009/11/nyc-council-holds-net-neutrality.html	n/a	n/a	n/a	n/a		
461	“content layer” site:democraticmedia.ca/net-neutrality/net-neutrality	n/a	n/a	n/a	n/a		
462	“content layer” site:defendnetneutrality.org	n/a	n/a	n/a	n/a		
463	“content layer” site:azcentral.com/arizonarepublic/opinions/articles/0626mon1-26.html	n/a	n/a	n/a	n/a		
464	“content layer” site:mhgoldberg.com/blog/2006/03/net-neutrality-or-open-access.html	n/a	n/a	n/a	n/a		
465	“content layer” site:zdnetasia.com/insight/internet/0,39044877,62057309,00.htm	n/a	n/a	n/a	n/a		
466	“content layer” site:democraticmedia.ca/netneutrality	n/a	n/a	n/a	n/a		
467	“content layer” site:digitaldaily.allthingsd.com/20091023/mccain-gets-mavericky-on-net-neutrality	n/a	n/a	n/a	n/a		
468	“content layer” site:huffingtonpost.com/adam-green/mike-mccurry-hurting-t_b_20216.html	n/a	n/a	n/a	n/a		
469	“content layer” site:isen.com/blog/2007/10/why-net-neutrality-law-is-not-enough.html	n/a	n/a	n/a	n/a		
470	“content layer” site:v3.co.uk/vnunet/news/2193214/ftc-abandons-net-neutrality	n/a	n/a	n/a	n/a		
471	“content layer” site:cio.com/article/502574/Report_FCC_Will_Formalize_Net_Neutrality_Rule	n/a	n/a	n/a	n/a		
472	“content layer” site:openinternet.gov/read-speech.html	n/a	n/a	n/a	n/a		
473	“content layer” site:ecommercetimes.com/rsstory/68927.html	n/a	n/a	n/a	n/a		
474	“content layer” site:inc.com/news/articles/2009/09/net.html	n/a	n/a	n/a	n/a		
475	“content layer” site:digitaldaily.allthingsd.com/20090921/net-neutrality-fcc-chairman-julius-genachowskis-speech-in-full	n/a	n/a	n/a	n/a		
476	“content layer” site:enterprisenetworkingplanet.com/news/article.php/3851946	n/a	n/a	n/a	n/a		
477	“content layer” site:helium.com/items/1423651-net-neutrality-internet-regulation	n/a	n/a	n/a	n/a		
478	“content layer” site:helium.com/channels/520-Internet-Access-Providers	n/a	n/a	n/a	n/a		
479	“content layer” site:4g-wirelessevolution.tmcnet.com/broadband-stimulus/topics/broadband-stimulus/articles/62478-broadband-stimulus-fuels-net-neutrality-debate-acme-packet.htm	n/a	n/a	n/a	n/a		
480	“content layer” site:lauren.vortex.com/archive/000627.html	n/a	n/a	n/a	n/a		
481	“content layer” site:americanthinker.com/2009/11/net_neutrality_nets_out_to_gov.html	n/a	n/a	n/a	n/a		
482	“content layer” site:laquadrature.net/Net_neutrality	n/a	n/a	n/a	n/a		
483	“content layer” site:unionsquareventures.com/2006/07/through-the-loo-1.php	n/a	n/a	n/a	n/a		
484	“content layer” site:eponymouspickle.blogspot.com/2009/12/net-neutrality-and-tech-implications.html	n/a	n/a	n/a	n/a		
485	“content layer” site:internetnews.com/government/article.php/3845416	n/a	n/a	n/a	n/a		
486	“content layer” site:fiercebroadbandwireless.com/story/2009-year-review-net-neutrality-fight-begins/2009-12-18	n/a	n/a	n/a	n/a		
487	“content layer” site:networkworld.com/news/2009/092109-genachowski-net-neutrality-speech.html?fsrc=netflash-rss	n/a	n/a	n/a	n/a		
