result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
1268	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Court To Consider Age Discrimination Claim ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=75691	Court To Consider Age Discrimination Claim Against Google - 02/04/2008.  	457		
1269	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Report: Hayes Sues Universal Over Age ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=43410	Long-time McCann Erickson media executive George Hayes has sued Universal McCann and parent Interpublic for age discrimination , reports Ad Age. ...  	457		
1270	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications McCann Erickson Sued By Former Employee For ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=43419	McCann Erickson Sued By Former Employee For Age Discrimination - 05/16/2006. ... McCann Erickson Sued By Former Employee For Age Discrimination  ...  	457		
1271	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Practice: The Precarious Manager: Pay ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=7603	Practice: The Precarious Manager: Pay Discrimination - 10/01/2000. ... Practice: The Precarious Manager: Pay Discrimination . by Tig Tillinghast, Sunday, ...  	457		
1272	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Writers Guild East, Songwriters At Odds On ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=120096	5 Jan 2010 ... Songwriters Guild president Rick Carnes recently elaborated that an anti- discrimination rule could prevent content owners from teaming with ...www.mediapost.com/publications/?fa=Articles.showArticle&art... - Cached 	457		
1273	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Court: Craigslist Not Liable For ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=78575	"Nothing in the service Craigslist offers induces anyone to post any particular listing or express a preference for discrimination ," the court wrote in its ...  	457		
1274	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Printer Friendly	http://www.mediapost.com/publications/?fa=Articles.printFriendly&art_aid=119208	15 Dec 2009 ... "AT&T has tried to draw what is an imaginary line among types of discrimination , " Gigi Sohn, president of Public Knowledge, ...www.mediapost.com/publications/?fa=Articles.printFriendly... - Cached 	457		
1275	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications OurStage Reaches Distribution Deal With AOL ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=77933	Religious discrimination censorship and corruption at Ourstage ... What has happened is outrageous religious censorship and discrimination . ...  	457		
1276	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications AT&T, Verizon Line Up Against Comcast 06/18 ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=84994	AT&T: Anti- Discrimination Rule Could Hinder Innovation Dec 15, 6:30 PM A hard and fast rule that prohibits Internet service providers from discriminating ...  	457		
1277	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications While Dems Renew Push For Net Neutrality ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=94846	14 Nov 2008 ... I'd be more inclined to take the network neutrality side if there were evidence of specific discrimination against certain services, ...  	457		
1278	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications New Commerce Chair Bodes Well For Privacy ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=95304	Two years ago, advocates weren't able to point to examples of discrimination by ISPs, which would have justified new regulations. ...  	457		
1279	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications City To Job Seekers: What's Your Facebook ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=108344	19 Jun 2009 ... AT&T: Anti- Discrimination Rule Could Hinder Innovation Dec 15, 6:30 PM A hard and fast rule that prohibits Internet service providers from ...  	457		
1280	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Comcast-NBC Deal Riles Neutrality Advocates ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=118480	3 Dec 2009 ... "I want to ensure that the combination of a major network operator and a large content owner does not open the door to discrimination on the ...  	457		
1281	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Court Finds Site Not Liable For Hosting ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=119523	In that case, the 9th Circuit Court of Appeals ruled that a roommate-matching site could be sued for violating discrimination laws because it actively ...  	457		
1282	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications What Happens When BT Profiles Paint An ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=118126	I think it's important to be concerned about issues of harm and issues of invasion of privacy, but we underestimate the importance of social discrimination  ...  	457		
1283	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Facebook Plays Privacy Card Against ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=120004	4 Jan 2010 ... AT&T: Anti- Discrimination Rule Could Hinder Innovation Dec 15, 6:30 PM A hard and fast rule that prohibits Internet service providers from ...  	457		
1284	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications AT&T Says Google Flaunts FCC Rules 09/28/2009	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=114360	AT&T says that Google is engaging in discrimination "when it blocks calls that Google Voice customers make to telephone numbers associated with certain ...  	457		
1285	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Online Media Daily 12/11/2007	http://www.mediapost.com/publications/?fa=Articles.showEdition&art_send_date=2007-12-11&art_type=13	The California organization's theory is that China's blocking of sites like YouTube, Wikipedia and Technorati constitutes discrimination against U.S. ...  	457		
1286	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Markey Says Legislation Would Promote Net ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=82071	... purposes broadband telecommunications networks, including the Internet, without unreasonable interference from or discrimination by network operators. ...  	457		
1287	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications House Passes Stimulus Plan, Includes ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=99322	... made public Wednesday, includes the mandate that networks built with funds adhere to non- discrimination and network interconnection mandates. ...  	457		
1288	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Politician Urges FCC To Prevent Blocking Of ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=80611	Brodsky joined in  a petition with the FCC filed by Public Knowledge, Free Press and others against Verizon Wireless for allegedly engaging in discrimination  ...  	457		
1289	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications U.S. Reps Introduce Bill To Preserve Net ...	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=76428	The bill, the Internet Freedom Preservation Act of 2008, would require Internet service providers to adhere to the same common carrier non- discrimination  ...  	457		
1290	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Does FCC Have Power To Issue Neutrality ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=116046	23 Oct 2009 ... AT&T: Anti- Discrimination Rule Could Hinder Innovation; 5. Net Neutrality Rules Threaten Free Speech, NCTA Says. TAGS: Net neutrality ...  	457		
1291	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications OurStage Opens Less Crowded Place For ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=59289	What has happened is outrageous religious censorship and discrimination . Whether you love us or hate us consider the precedent that this situation ...  	457		
1292	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications Printer Friendly	http://www.mediapost.com/publications/?fa=Articles.printFriendly&art_aid=119523	21 Dec 2009 ... In that case, the 9th Circuit Court of Appeals ruled that a roommate-matching site could be sued for violating discrimination laws because ...  	457		
1293	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications NJ Attorney General Sues Arbitron 10/13/2008	http://www.mediapost.com/publications/?fa=Articles.showArticle&art_aid=92482	... argues that PPM under-represents minority audiences and therefore violates her state's "consumer fraud, advertising, and anti- discrimination laws." ...  	457		
1294	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications China's Blocking Of U.S. Websites Could ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=72460	... University professor Tim Wu, is that China's blocking of sites like YouTube, Wikipedia and Technorati constitutes discrimination against U.S. companies. ...  	457		
1295	discrimination site:mediapost.com/publications/?fa=Articles.showArticle&	MediaPost Publications High-Profile Publishers Call For The Demise ...	http://www.mediapost.com/publications/index.cfm?fa=Articles.showArticle&art_aid=110535	Many service and entertainment businesses sell identical products through multiple sales channels, this is called price discrimination (think movie theater, ...  	457		
1296	discrimination site:variety.com/article/VR1118013374?categoryId=18&	WGA beseeches FCC - Entertainment News, Business News, Media - Variety	http://www.variety.com/article/VR1118013374.html?categoryId=18		1		
1297	discrimination site:pcworld.com/article/185614/fcc_moves_toward_net_neutrality_rules.html	n/a	n/a	n/a	n/a		
1298	discrimination site:broadbandbreakfast.com/2009/12/broadband-expert-qa-andrew-schwartzman-address-net-neutrality-bittorrent-litigation	n/a	n/a	n/a	n/a		
1299	discrimination site:alternet.org/blogs/peek/144865/this_decade_mostly_sucked_-_except_for_the_huge_expansion_of_the_internet	n/a	n/a	n/a	n/a		
1300	discrimination site:online.wsj.com/article/BT-CO-20100106-708261.html?mod=WSJ_latestheadlines	n/a	n/a	n/a	n/a		
1301	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Samuelson, Wilson & Roe Sues Covidien for ...	http://www.streetinsider.com/Insiders+Blog/Samuelson,+Wilson+&amp%3B+Roe+Sues+Covidien+for+Alleged+Disability+Discrimination/5180249.html	These workers are not considered "disabled" within the meaning of the law, and therefore don't have the right to be free from discrimination or to receive a ...  	19		
1302	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Race Discrimination Suit Against South ...	http://www.streetinsider.com/Insiders+Blog/Race+Discrimination+Suit+Against+South+Carolina+Nucor+Plant+Granted+Rare+Class-Action+Status+By+Federal+Court/4885313.html		19		
1303	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Nucor-Yamato Prevails in Local Lawsuit	http://www.streetinsider.com/Insiders+Blog/Nucor-Yamato+Prevails+in+Local+Lawsuit/5072027.html	"We have absolutely no tolerance or patience for discrimination . ... Jellison added, "We have always taken a very strong stance against discrimination and ...  	19		
1304	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Arkansas Nucor Plant Found Guilty of a ...	http://www.streetinsider.com/Insiders+Blog/Arkansas+Nucor+Plant+Found+Guilty+of+a+Racially+Hostile+Work+Environment,+Plaintiffs+Awarded+$1.2+Million/5069214.html	3 /PRNewswire/ -- The U.S. District Court for the Eastern District of Arkansas has ruled in favor of six plaintiffs in a race discrimination case against ...  	19		
1305	discrimination site:streetinsider.com/Insiders	StreetInsider.com - American Science and Engineering (ASEI ...	http://www.streetinsider.com/Insiders+Blog/American+Science+and+Engineering+(ASEI)+Receives+$7.3M+Follow-On+Order+for+Gemini+Inspection+Systems/5199438.html	In addition, dual-energy offers organic and metallic discrimination . Together, the Gemini system's two technologies provide the most information available ...  	19		
1306	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Video: Daughtry Kicks Off Salvation Army 2009 ...	http://www.streetinsider.com/Insiders+Blog/Video:+Daughtry+Kicks+Off+Salvation+Army+2009+National+Red+Kettle+Campaign+for+First+Dallas+Cowboys+Thanksgiving+Day+Game+at+New+Stadium+in+Arlington,+Texas/5139732.html	... universal Christian church established in 1865, has been supporting those in need in His name without discrimination for 129 years in the United States. ...  	19		
1307	discrimination site:streetinsider.com/Insiders	StreetInsider.com - New Issue of Viewpoint Magazine Now Available	http://www.streetinsider.com/Insiders+Blog/New+Issue+of+Viewpoint+Magazine+Now+Available/4899802.html		19		
1308	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Cintas Corporation Announces Fiscal 2009 Results	http://www.streetinsider.com/Insiders+Blog/Cintas+Corporation+Announces+Fiscal+2009+Results/4796867.html		19		
1309	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Quinton Brown v. Nucor Steel Berkeley: Nucor ...	http://www.streetinsider.com/Insiders+Blog/Quinton+Brown+v.+Nucor+Steel+Berkeley:+Nucor+to+Challenge+Reversal+of+District+Courts+Decision+Denying+Class+Certification/4886049.html		19		
1310	discrimination site:streetinsider.com/Insiders	StreetInsider.com - The Clorox Company Joins the Business ...	http://www.streetinsider.com/Insiders+Blog/The+Clorox+Company+Joins+the+Business+Coalition+for+Workplace+Fairness/5071345.html	"The Clorox Company shares the Coalition's strong commitment to eradicating discrimination in the workplace," said Don Knauss, chairman and CEO, ...  	19		
1311	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Barnes & Noble Earns Top Marks in 2009 ...	http://www.streetinsider.com/Insiders+Blog/Barnes+&amp%3B+Noble+Earns+Top+Marks+in+2009+Corporate+Equality+Index/3954539.html		19		
1312	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Trend Micro Switches to Paid Security Services ...	http://www.streetinsider.com/Insiders+Blog/Trend+Micro+Switches+to+Paid+Security+Services+for+the+PSP(R)+(PlayStation(R)Portable)+System/5163605.html	... include: Adult/Sex, Cults/The Occult, Gambling, Crime, Illegal Drugs, Alcohol/Tobacco, Sex Education, Weapons/Military, and Violence/ Discrimination . ...  	19		
1313	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Delta Air Lines Named One of the Best Places ...	http://www.streetinsider.com/Insiders+Blog/Delta+Air+Lines+Named+One+of+the+Best+Places+to+Work+for+LGBT+Equality+in+2010/4943044.html		19		
1314	discrimination site:streetinsider.com/Insiders	StreetInsider.com - West LegalEdcenter, Celesq(R) AttorneysEd ...	http://www.streetinsider.com/Insiders+Blog/West+LegalEdcenter,+Celesq(R)+AttorneysEd+Center+and+LGBT+Bar+Association+Present+CLE+Programming+on+Gender-Based+Diversity+Issues/5037338.html	... focusing on Section  3 of the Defense of Marriage Act (DOMA) may provide relief from the broad impact of federal discrimination against same-sex couples. ...  	19		
1315	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Employers Worry More about the Impending ...	http://www.streetinsider.com/Insiders+Blog/Employers+Worry+More+about+the+Impending+Knowledge+Drain+Than+the+Impact+of+Delayed+Retirement,+According+to+MetLife+Study/5184783.html	... complexities and ambiguities involving federal tax and age discrimination laws impact their organization's ability to offer a phased retirement program. ...  	19		
1316	discrimination site:streetinsider.com/Insiders	StreetInsider.com - AT&T Ranks No. 2 on the LATINA Style 50 Report ...	http://www.streetinsider.com/Insiders+Blog/AT&amp%3BT+Ranks+No.+2+on+the+LATINA+Style+50+Report+Recognizing+the+50+Best+Companies+for+Latinas+to+Work+For+in+the+U.S./4899451.html	... its fully inclusive policies that include protection against discrimination , parity of health care benefits for domestic partners and other criteria. ...  	19		
1317	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Sorin Group and Orange Business Services to ...	http://www.streetinsider.com/Insiders+Blog/Sorin+Group+and+Orange+Business+Services+to+Develop+Remote+Monitoring+Solution+for+Cardiac+Patients/4497055.html		19		
1318	discrimination site:streetinsider.com/Insiders	StreetInsider.com - New Clinical Studies Demonstrate the Accuracy ...	http://www.streetinsider.com/Insiders+Blog/New+Clinical+Studies+Demonstrate+the+Accuracy+of+Masimo+Noninvasive+and+Continuous+Hemoglobin+Monitoring+Technology/5032475.html	Study results showed that a PVI >17% for the forehead and ear, and a PVI >13% for the finger before volume expansion "allowed discrimination between ...  	19		
1319	discrimination site:streetinsider.com/Insiders	StreetInsider.com - Wells Fargo (WFC) Called NAACP's Allegations ...	http://www.streetinsider.com/Insiders+Blog/Wells+Fargo+(WFC)+Called+NAACPs+Allegations+Totally+Unfounded+and+Reckless/4484803.html		19		
1320	discrimination site:digitaltrends.com/computing/net-neutrality-to-be-debated-at-ces-2010	n/a	n/a	n/a	n/a		
1321	discrimination site:tmcnet.com/usubmit/-net-neutrality-hot-debate-expected-ces-2010-/2010/01/04/4555770.htm	n/a	n/a	n/a	n/a		
1322	discrimination site:digitaltrends.com/computing/net-neutrality-to-be-debated-at-ces-2010/?news=123	n/a	n/a	n/a	n/a		
1323	discrimination site:businesswire.com/news/home/20100105005615/en	n/a	n/a	n/a	n/a		
1324	discrimination site:washingtonpost.com/wp-dyn/content/discussion/2010/01/05/DI2010010502919.html	n/a	n/a	n/a	n/a		
1325	discrimination site:prnewswire.com/news-releases/open-internet-coalition-launches-protect-the-net-campaign-at-ces-qr-code-effort-to-show-support-for-fcc-net-neutrality-rule-80920917.html	n/a	n/a	n/a	n/a		
1326	discrimination site:thehill.com/blogs/hillicon-valley/technology/74799-ces-coalition-launches-qprotect-the-netq-campaign	n/a	n/a	n/a	n/a		
1327	discrimination site:televisionbroadcast.com/article/92726	n/a	n/a	n/a	n/a		
1328	discrimination site:blog.telephonyonline.com/unfiltered/2010/01/07/fcc-misses-broadband-plan-deadline-delayed-a-month	n/a	n/a	n/a	n/a		
1329	discrimination site:mediabistro.com/baynewser/fcc/gigaom_to_interview_fcc_chairman_genachowski_live_at_10_am_pt_148045.asp	n/a	n/a	n/a	n/a		
1330	discrimination site:earth2tech.com/2010/01/05/special-event-fcc-chairman-to-talk-broadband-policy-at-gigaom	n/a	n/a	n/a	n/a		
1331	discrimination site:broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	Minority, Women's Organizations Call on FCC to Ponder Net ...	http://www.broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	5 Jan 2010 ... They also ask whether there is a tension between the concept of neutrality and affirmative actions to prevent discrimination or remedy past ...  	1		
1332	discrimination site:government.zdnet.com/?p=6518	FCC starts inquiry into Comcast P2P blocking | ZDNet Government ...	http://government.zdnet.com/?p=3606	16 Jan 2008 ... The Vuze petition asks for clarity over what is meant by reasonable network management, which is an exception to the ban on discrimination . ...  	591		
1333	discrimination site:government.zdnet.com/?p=6518	FTC to Congress: Hands off Verizon and Comcast | ZDNet Government ...	http://government.zdnet.com/?p=3264	28 Jun 2007 ... Even assuming discrimination against content or applications providers took place, moreover, there remains the question â also unanswerable ...  	591		
1334	discrimination site:government.zdnet.com/?p=6518	AT&T: Google Voice doesn't play fair | ZDNet Government | ZDNet.com	http://government.zdnet.com/?p=5498	28 Sep 2009 ... Ironically, Google is also flouting the so-called 'fifth principle of non- discrimination' for which Google has so fervently advocated. ...government.zdnet.com/?p=5498 - Cached - Similar 	591		
1335	discrimination site:government.zdnet.com/?p=6518	Previous Entries - ZDNet Government | ZDNet.com	http://government.zdnet.com/?cat=86&paged=2	16 Dec 2008 ... Even where there are two broadband providers in an area, that's still a duopoly and if discrimination becomes standard operating procedure, ...  	591		
1336	discrimination site:government.zdnet.com/?p=6518	Ou: Google hypocritical on neutrality | ZDNet Government | ZDNet.com	http://government.zdnet.com/?p=4228	16 Dec 2008 ... That is not discrimination towards background applications like Peer-to-peer ( P2P) because the the P2P application still gets higher average ...government.zdnet.com/?p=4228 - Cached 	591		
1337	discrimination site:government.zdnet.com/?p=6518	California releases a telecom Bill of Rights | ZDNet Government ...	http://government.zdnet.com/?p=1891	28 Dec 2005 ... Non- Discrimination : Every consumer has the right to be treated equally to all other similarly situated consumers, free of prejudice or ...  	591		
1338	discrimination site:government.zdnet.com/?p=6518	Senate telecom bill offers tepid net neutrality provision | ZDNet ...	http://government.zdnet.com/?p=2257	2 May 2006 ... "We cannot ignore concerns about the potential for discrimination by network operators, but the draft appears to do just that by failing to ...  	591		
1339	discrimination site:government.zdnet.com/?p=6518	Democrats may speak up for net neutrality | ZDNet Government ...	http://government.zdnet.com/?p=2283	10 May 2006 ... Ted Stevens' staff director, the chairman was "troubled by the prospect of discrimination by network operators but ultimately decided to ...  	591		
1340	discrimination site:government.zdnet.com/?p=6518	Canadian pol demands rural Net access as a 'human right' | ZDNet ...	http://government.zdnet.com/?p=4130	21 Oct 2008 ... Carr's theory that this a human rights abuse: The province's law denies discrimination based on place of origin. ...  	591		
1341	discrimination site:government.zdnet.com/?p=6518	FCC slams Comcast but too little too late? | ZDNet Government ...	http://government.zdnet.com/?p=3912	1 Aug 2008 ... We look forward to working with the FCC and Congress to ensure proactive measures keep the Internet open and  free of discrimination , ...  	591		
1342	discrimination site:government.zdnet.com/?p=6518	Web site targets Jena 6 families | ZDNet Government | ZDNet.com	http://government.zdnet.com/?p=3415	24 Sep 2007 ... as an intervenor and a deterrentâ to  hate crimes and discrimination , Jackson said. He said federal marshals should protect the families. ...  	591		
1343	discrimination site:government.zdnet.com/?p=6518	An explosion of comment on net neutrality as public comment period ...	http://government.zdnet.com/?p=3245	20 Jun 2007 ... âTiered services and new business arrangements by broadband access providers will not result in content discrimination or service ...  	591		
1344	discrimination site:government.zdnet.com/?p=6518	Genachowski unveils 5th and 6th principles: net neutrality and ...	http://government.zdnet.com/?p=5453	The fifth principle is one of non- discrimination â stating that broadband providers cannot discriminate against particular Internet content or applications. ...  	591		
1345	discrimination site:government.zdnet.com/?p=6518	Ninth Circuit pokes a few holes in Section 230 immunity | ZDNet  ...	http://government.zdnet.com/?p=4781	In this case, a roommate-matching website was sued by fair housing councils because it allegedly violated housing discrimination law. The problem was that ...  	591		
1346	discrimination site:government.zdnet.com/?p=6518	ZDNet Government | Archive for October, 2009 | ZDNet.com	http://government.zdnet.com/?m=200910&paged=2	... Cable and Cox Communications alleging discrimination that Herring were not allowed access to their cable networks to broadcast their television station. ...  	591		
1347	discrimination site:government.zdnet.com/?p=6518	ZDNet Government | ZDNet.com	http://government.zdnet.com/?cat=106&paged=2	6 Jul 2009 ... filed a complaint against Time Warner Cable and Cox Communications alleging discrimination that Herring were not allowed access to their ...  	591		
1348	discrimination site:government.zdnet.com/?p=6518	Web surfing not grounds for firing in NYC | ZDNet Government ...	http://government.zdnet.com/?p=2227	"Choudhri was singled out in retaliation for discrimination charges that he filed against the Department of Education. "The judge ruled in our favor because ...  	591		
1349	discrimination site:government.zdnet.com/?p=6518	Wyden introduces Net Neutrality bill | ZDNet Government | ZDNet.com	http://government.zdnet.com/?p=2079	Ron Wyden (pictured) has introduced a net neutrality bill, the Internet Non- Discrimination Act of 2006, to stop cable companies, telcos and other pipe ...government.zdnet.com/?p=2079 - Cached 	591		
1350	discrimination site:government.zdnet.com/?p=6518	Time to update Privacy Act to keep up with technology, group says ...	http://government.zdnet.com/?p=2832	... more intrusive investigation, discrimination , damage to reputation and a lifetime of suspicion, with little or no opportunity for redress or correction ...  	591		
1351	discrimination site:government.zdnet.com/?p=6518	Times editorial: Back strong net neutrality bill | ZDNet ...	http://government.zdnet.com/?p=2261	4 May 2006 ... There is a growing movement of Internet users who are pushing for legislation to make this kind of discrimination impossible. ...  	591		
1352	discrimination site:government.zdnet.com/?p=6518	EU to probe US prosecution of gaming firms | ZDNet Government ...	http://government.zdnet.com/?p=3699	âThe U.S. has the right to address legitimate public policy concerns relating to Internet gambling, but discrimination against EU companies cannot be part ...  	591		
1353	discrimination site:government.zdnet.com/?p=6518	Net neutrality battle will restart in January | ZDNet Government ...	http://government.zdnet.com/?p=4185	Even where there are two broadband providers in an area, that's still a duopoly and if discrimination becomes standard operating procedure, then consumers ...  	591		
1354	discrimination site:government.zdnet.com/?p=6518	Net firms lash out at anti-net neutrality bill | ZDNet Government ...	http://government.zdnet.com/?p=2158	29 Mar 2006 ... "We are extremely concerned that legislation before your committee would fail to protect the Internet from discrimination and would deny ...  	591		
1355	discrimination site:government.zdnet.com/?p=6518	Senators grapple with Net neutrality | ZDNet Government | ZDNet.com	http://government.zdnet.com/?p=2003	7 Feb 2006 ... He urged the committee to consider laws that would supply "legal recourse" for companies  that face such discrimination . ...  	591		
1356	discrimination site:government.zdnet.com/?p=6518	ZDNet Government | ZDNet.com	http://government.zdnet.com/?cat=88&paged=2	Carr's theory that this a human rights abuse: The province's law denies discrimination based on place of origin. A political stunt, charged New Brunswick ...  	591		
1357	discrimination site:government.zdnet.com/?p=6518	Many UK teachers support creationism | ZDNet Government | ZDNet.com	http://government.zdnet.com/?p=4020	19 Sep 2008 ... Religion should have the same rights as Science bcarpent1228@... | 09/19/08. I agree about discrimination , but. A Grain of Salt | 09/19/08 ...  	591		
1358	discrimination site:government.zdnet.com/?p=6518	ZDNet Government | Archive for June, 2007 | ZDNet.com	http://government.zdnet.com/?m=200706		591		
1359	discrimination site:government.zdnet.com/?p=6518	ZDNet Government | ZDNet.com	http://government.zdnet.com/index.php?cat=1&paged=116&paged=115		591		
1360	discrimination site:government.zdnet.com/?p=6518	ZDNet Government | ZDNet.com	http://government.zdnet.com/index.php?p47&paged=230&paged=229		591		
1361	discrimination site:government.zdnet.com/?p=6518	ZDNet Government | ZDNet.com	http://government.zdnet.com/index.php?cat=1&paged=113&paged=114		591		
1362	discrimination site:pcmag.com/article2/0,2817,2357182,00.asp	Net Neutrality Fight Again Sweeps Though FCC - Reviews by PC Magazine	http://www.pcmag.com/article2/0,2817,2357182,00.asp	The FCC should not ban all discrimination â just the kind that is unreasonable and anti-competitive, AT&T said. Otherwise, AT&T and other providers will not ...  	1		
1363	discrimination site:telephonyonline.com/service_delivery/commentary/atts-net-neutrality-stake-1216	AT&T's net neutrality stake in the ground	http://telephonyonline.com/service_delivery/commentary/atts-net-neutrality-stake-1216/	"By focusing on unreasonable and anticompetitive discrimination , the commission can enable innovation to occur at all levels of the Internet but still ...  	1		
1364	discrimination site:fiercewireless.com/story/t-supports-spirit-not-strict-rules-net-neutrality/2009-12-16	AT&T supports spirit, not strict rules of net neutrality ...	http://www.fiercewireless.com/story/t-supports-spirit-not-strict-rules-net-neutrality/2009-12-16	16 Dec 2009 ... Cicconi argued the FCC should focus on "unreasonable and anti-competitive discrimination " if it moves forward with a non- discrimination net ...  	1		
1365	discrimination site:broadbandbreakfast.com/2009/12/wireless-industry-official-consumer-advocate-face-off-on-net-neutrality	n/a	n/a	n/a	n/a		
1366	discrimination site:blog.internetnews.com/kcorbin/2010/01/senate-tech-shakeup-dorgan-out.html	n/a	n/a	n/a	n/a		
1367	discrimination site:broadbandbreakfast.com/2010/01/the-hills-kim-hart-to-co-moderate-net-neutrality-copyright-protection-and-national-broadband-plan-town-hall	n/a	n/a	n/a	n/a		
1368	discrimination site:voices.washingtonpost.com/posttech/2010/01/cocktail_conversation_on_ces_p.html	n/a	n/a	n/a	n/a		
1369	discrimination site:cbc.ca/technology/story/2010/01/07/ces-3d-tv.html	n/a	n/a	n/a	n/a		
1370	discrimination site:voices.washingtonpost.com/posttech/2010/01/at_ces_tech_geeks_meet_the_fed.html	n/a	n/a	n/a	n/a		
1371	discrimination site:capitalresearch.org/pubs/pubs.html?id=714	n/a	n/a	n/a	n/a		
1372	discrimination site:btobonline.com/apps/pbcs.dll/article?AID=/20100105/MEDIABUSINESS/100109971/1001	RADirect uses Web analytics to improve online video success ...	http://www.btobonline.com/apps/pbcs.dll/article?AID=/20080310/FREE/363278132	10 Mar 2008 ... For instance, in one blog post, RADirect's president, Uri Zilberman, talked about the rampant price discrimination he'd seen during a recent ...  	1		
1373	discrimination site:marketwire.com/press-release/American-Business-Media-1097609.html	n/a	n/a	n/a	n/a		
1374	discrimination site:fiercebroadbandwireless.com/story/2009-year-review-net-neutrality-fight-begins/2009-12-18	n/a	n/a	n/a	n/a		
1375	discrimination site:huffingtonpost.com/timothy-karr/the-top-10-open-internet_b_401570.html	n/a	n/a	n/a	n/a		
